"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","AIREMISSION","NOX","KG_CAP","A","2007",34.561,
"DNK","AIREMISSION","NOX","KG_CAP","A","2008",31.438,
"DNK","AIREMISSION","NOX","KG_CAP","A","2009",27.811,
"DNK","AIREMISSION","NOX","KG_CAP","A","2010",26.761,
"DNK","AIREMISSION","NOX","KG_CAP","A","2011",24.945,
"DNK","AIREMISSION","NOX","KG_CAP","A","2012",22.884,
"DNK","AIREMISSION","NOX","KG_CAP","A","2013",21.929,
"DNK","AIREMISSION","NOX","KG_CAP","A","2014",20.177,
"DNK","AIREMISSION","NOX","KG_CAP","A","2015",19.817,
"DNK","AIREMISSION","NOX","KG_CAP","A","2016",19.746,
"DNK","AIREMISSION","NOX","KG_CAP","A","2017",19.164,
"DNK","AIREMISSION","NOX","KG_CAP","A","2018",18.183,
"FIN","AIREMISSION","NOX","KG_CAP","A","2000",45.24,
"FIN","AIREMISSION","NOX","KG_CAP","A","2001",45.73,
"FIN","AIREMISSION","NOX","KG_CAP","A","2002",44.954,
"FIN","AIREMISSION","NOX","KG_CAP","A","2003",46.371,
"FIN","AIREMISSION","NOX","KG_CAP","A","2004",43.639,
"FIN","AIREMISSION","NOX","KG_CAP","A","2005",38.001,
"FIN","AIREMISSION","NOX","KG_CAP","A","2006",40.923,
"FIN","AIREMISSION","NOX","KG_CAP","A","2007",38.611,
"FIN","AIREMISSION","NOX","KG_CAP","A","2008",35.279,
"FIN","AIREMISSION","NOX","KG_CAP","A","2009",31.965,
"FIN","AIREMISSION","NOX","KG_CAP","A","2010",33.445,
